category,role,text,listener_empathy,speaker_changeEmotion,terminate,situation,speaker_emotion,id
기쁨,자녀,"엄마, 이번에 주전 선수의 대리로 경기에 출전하게 됐어요! 항상 보결로 벤치에 앉아 모두를 지켜보기만 했었는걸요. 직접 뛸 수 있게 돼서 너무나 기뻐요!",,,False,,,BE22029367
기쁨,부모,"축하한다, 그렇게 노력하더니 드디어 네 실력을 보여줄 귀중한 기회를 잡았구나! 이번 경기를 시작으로 이제 날아오를 날만이 남았어!",격려,,False,,,BE22029367
기쁨,자녀,"코치님도 그렇게 말씀해주셔서 정말 기뻤어요! 늘 엄격하신 분이셨는데, 저라면 잘할 거라고 믿어주셔서 너무 기분이 좋아요!",,,False,,,BE22029367
기쁨,부모,늘 무섭게 혼내기만 했던 코치에게 마침내 따뜻한 인정과 격려를 받아 네가 얼마나 기쁠까! 누가 보지 않아도 매일 새벽부터 밤까지 끊임없는 노력을 거듭한 너잖니. 코치에게 인정받은 건 운이 아닌 온전한 너의 피땀 어린 노력의 성과야!,격려,,False,,,BE22029367
기쁨,자녀,그래도 너무 기쁜 나머지 너무 제 자랑만 한 것 같아 민망하네요. 겨우 대리 선수로 첫 출전인걸요.,,,False,,,BE22029367
기쁨,부모,"아니야, 이 작은 기회가 너에게 얼마나 간절했는지 알고 있어. 너도 할 수 있는데 가만히 벤치에서 바라보기만 해야 하는 처지에 아주 답답했고 좌절했을 거야. 나였더라도 그 기다림의 끝이라는 희망을 발견했을 때 기쁨을 주체하지 못했겠지!","위로,동조",,False,,,BE22029367
기쁨,자녀,하지만 제게 주어진 이 기회는 누군가의 부진이나 불운이나 마찬가지인걸요. 제가 이렇게 기뻐하는 모습을 보고 오해할지도 몰라요.,,,False,,,BE22029367
기쁨,부모,그 선수도 너와 같은 기회를 잡고 현재 위치까지 올라왔을 텐데 이해해줄 거야. 오히려 네가 대신하는 선수를 위해서라도 더 노력하겠다고 생각해 보렴. 네 죄책감과 부담감이 줄어들고 마음이 한결 가벼워질 거야.,"조언,격려",,False,,,BE22029367
기쁨,자녀,내일 있을 경기는 시즌 우승에 영향을 미치는 중요한 경기예요. 많은 팬이 지켜보는 와중에 제 활약으로 팀 우승으로 기여할 수 있다니 상상만으로 기대돼요! 하지만 기쁜 동시에 너무 떨리고 긴장되기도 하네요.,,,False,,,BE22029367
기쁨,부모,"처음엔 누구나 긴장하는 법이고, 또 긴장하는 게 나쁜 건 아니야! 넌 이런 큰 경기가 곧 일상이 될 테니 지금의 느낌이 오히려 귀하지 않겠어?",위로,,False,,,BE22029367
기쁨,자녀,그렇게 됐으면 정말 좋겠어요! 동경하던 선수들과 함께 뛰는 나날이 일상이 된다면 정말 기쁠 거예요!,,,False,,,BE22029367
기쁨,부모,늘 정진하는 너도 머지않아 그들처럼 누군가의 동경의 대상이 될 거야. 어린이들이 너처럼 되고 싶단 꿈을 꾸게 되겠지. 이미 우리 가족들에게는 누구보다 빛나는 스타지만 말이야.,격려,,False,,,BE22029367
기쁨,자녀,"고마워요, 엄마의 칭찬을 듣고 있으면 쑥스러우면서도 참을 수 없이 기뻐져요! 마음 한구석의 긴장과 불안이 엄마의 신뢰와 응원에 어느새 눈 녹듯이 사라지거든요. 그리고 모두 잘 될 거란 희망만이 남아 제 마음을 따뜻하게 해줘요.",,,False,,,BE22029367
기쁨,부모,우리 아들이 기분이 좋으면 엄마도 정말 기쁘단다. 살면서 많은 것을 겪어본 엄마는 이제 네 행복 이외에 더는 바라는 것이 없어. 너는 엄마의 자랑이고 사랑이야.,동조,,False,,,BE22029367
기쁨,자녀,늘 고생만 시켜드렸던 엄마가 저를 자랑스럽게 여기시고 기뻐하시니 저도 행복해져요! 이제 엄마에게 효도해 드릴 수 있는 날도 머지않다는 사실이 기쁘네요!,,,True,,,BE22029367
기쁨,speaker,"할아버지. 솔직히 말씀드리면, 제 아내가 음식 솜씨가 없는데요. 그래서 작은 요리를 해 주어도 아내에게 큰 칭찬을 받게 되니 무척 기뻐요.",,,False,,,BE22028733
기쁨,listener,그러면 아무래도 네가 요리를 자주 하게 되겠구나. 너는 그래도 요리를 꽤 좋아하는 편이지 않니.,,,False,,,BE22028733
기쁨,speaker,"네, 그래서 오늘 아침에도 아내에게 샌드위치를 만들어 주었는데요. 구운 식빵 사이에 햄과 치즈, 양상추와 소스를 넣은 것뿐인데. 아내가 어찌나 감탄하며 맛있다고 하던지, 제가 으쓱해지고 뿌듯했어요.",,,False,,,BE22028733
기쁨,listener,"그 모습이 눈에 보이는 듯 그려져, 이 할아버지 마음도 흐뭇해진다. 네가 별거 아닌 것처럼 말해도, 아침 식사로 아주 적절하고 훌륭한 요리를 만들어 주었네. 아내가 좋아해 주는 모습에 네가 더욱 기분이 좋아, 요리를 계속하게 되겠는걸.",동조,,False,,,BE22028733
기쁨,speaker,"네, 아내가 호들갑스레 맛있다며 엄지를 치켜들면, 그 반응에 신이 나서 새로운 요리를 계획하게 돼요. 오늘은 주말이라 점심에 제가 잔치국수를 만들어 주었는데, 입맛 없다던 아내가 순식간에 한 그릇을 비우더라고요. 없던 입맛도 살아나게 하는 맛이라 하는 말을 들으니, 날아갈 듯 기뻤어요.",,,False,,,BE22028733
기쁨,listener,"어릴 때 장 래희망에 요리사를 썼던 너니, 요리에 대한 칭찬이 더욱 기분 좋겠다. 그 꿈을 직업으로 삼지는 않았지만, 네 아내에게만큼은 네가 최고의 요리사구나. 요리할 때마다 칭찬을 듣는다니, 네 요리 솜씨에 자부심을 가져도 좋겠어.",격려,,False,,,BE22028733
기쁨,speaker,"저 초등학교 때 학교에서 실습하면 요리 잘한다는 칭찬을 꽤 들었거든요. 그렇지만 중고등학교 때 입시에 매달리며, 자연스레 요리와는 멀어졌는데요. 자취하며 늘어난 요리 솜씨로 인정받으니, 자존감도 높아지더라고요.",,,False,,,BE22028733
기쁨,listener,"재능을 뽐내고 인정받는 것이 참으로 기분 좋은 일이지. 게다가 그 재능으로 가족을 기쁘게 하니, 그것만 한 보람이 또 어디 있겠니. 아무리 요리를 좋아해도 가끔 귀찮을 법도 한데, 부지런히 음식을 만드는 네 성실함도 감탄할 만한걸.",동조,,False,,,BE22028733
기쁨,speaker,"아내가 제 요리를 너무나 맛있게 먹어 주니, 아직은 힘든 줄 모르겠어요. 그런 데다 외식이나 배달 음식은 비싼 편이라, 제가 요리하면 식비를 아낄 수 있잖아요. 남은 식자재를 다시 활용해 식비를 아끼는 기쁨에, 지금은 푹 빠져 있는걸요.",,,False,,,BE22028733
기쁨,listener,"좋아하는 것을 즐길 수 있으니, 얼마나 좋으니. 게다가 그걸로 돈까지 절약하게 되니, 보람찰 만 하지. 네가 내겐 아직 어리게만 보여 결혼 생활이 걱정도 되었는데, 살림을 잘 꾸려나가고 있으니 대견하다.","격려,동조",,False,,,BE22028733
기쁨,speaker,"그렇게 말씀해 주시니 감사해요. 사실 아내에게 요리해 주다 보니, 다른 가족들 생각도 많이 나더라고요. 좋아하는 아내를 보니, 부모님과 할아버지, 할머니께 요리해 주고 싶다는 생각이 들었어요.",,,False,,,BE22028733
기쁨,listener,"네 아내를 챙기기도 벅찰 텐데, 우리까지 생각해 주다니 고맙구나. 언젠가 네 요리를 맛볼 생각을 하니, 벌써 배가 고파지는 느낌인걸. 나도 요즘 입맛이 없었는데, 네 이야기만으로도 식욕이 듣고 군침이 도는 느낌이야.",동조,,False,,,BE22028733
기쁨,speaker,"할아버지의 입맛을 제가 살아나게 해 드렸다니 뿌듯한데요. 사실 요즘 재미있는 취미가 없었는데, 아내에게 요리해 주며 요리를 취미 삼게 되었어요. 새로운 취미로 신혼생활의 기쁨이 더욱더 커졌지요.",,,False,,,BE22028733
기쁨,listener,"네가 건전하고 건강한 취미를 가진 것이 나도 기쁘다. 네 아내의 음식 솜씨가 없는 것이, 너의 취미를 발견하게 하는 계기가 되었구나. 앞으로도 네 요리로 인해 너희 가정이 더욱 화목해지길 바란다.",,,False,,,BE22028733
기쁨,speaker,"할아버지의 따뜻한 말씀들로, 기쁜 제 마음이 더욱 행복해졌어요. 조만간 할아버지께도 맛있는 음식을 꼭 만들어 드릴게요.",,,True,,,BE22028733
기쁨,자녀,제가 좋아하는 책이 즐비한 책방에서 아르바이트를 하게 됐어요.,,,False,,,BE22029061
기쁨,부모,집에만 있느라 답답했을 텐데 정말 잘했다. 일은 할 만 하니?,격려,,False,,,BE22029061
기쁨,자녀,처음 해보는 일이지만 너무 재미있고 신이 나요. 제가 좋아하는 책들이 한가득 있는데 보기만 해도 배가 부른 기분이 드는 거 있죠. 진작 밖에 나와서 일할 걸 그랬어요.,,,False,,,BE22029061
기쁨,부모,네가 어렸을 때도 책을 참 좋아했는데 책을 볼 때만큼은 눈이 반짝반짝한 게 얼마나 귀여웠는지 몰라. 책방에서 얼마나 행복한 표정을 하고 있을지 안 봐도 상상이 되는구나. 오랜만에 기분이 좋은 것 같아서 엄마도 기분이 좋네.,동조,,False,,,BE22029061
기쁨,자녀,아기를 낳고 한동안 집에만 있느라 우울했었거든요. 제가 다시 일을 시작할 수 있을지에 대해서도 두려웠는데 새로운 일을 하게 되어 정말 기뻐요. 책방에 있는 시간이 너무 소중하고 행복해서 시간이 가지 않았으면 해요.,,,False,,,BE22029061
기쁨,부모,엄마 눈에는 아직도 어린 아이 같은 네가 집에서 혼자 고생하는 걸 보고 얼마나 속상했는지 몰라. 이제라도 웃는 모습을 볼 수 있으니 이보다 기쁜 일이 없구나. 앞으로는 네가 하고 싶은 일들을 마음껏 즐기면서 살았으면 좋겠다.,"조언,위로,동조",,False,,,BE22029061
기쁨,자녀,안정적인 가정을 이루고 좋아하는 일을 하며 살 수 있는 지금이 제 인생의 황금기 같아요. 지금처럼 지낼 수 있게 항상 응원해주고 믿어주신 부모님과 주변 사람들에게 얼마나 감사한지 몰라요. 앞으로도 지금처럼만 같았으면 좋겠어요.,,,False,,,BE22029061
기쁨,부모,엄마는 네가 좋은 사람이기에 좋은 기회들이 주어진다고 생각해. 우리 딸은 무슨 일이든 항상 긍정적인 에너지를 가지고 있어서 뭐든 잘 해낼 수 있을 거야. 한동안 힘들어 보여서 걱정했는데 역시 우리 딸은 회복이 빠르다니까.,"격려,동조",,False,,,BE22029061
기쁨,자녀,아이를 키우는 일이 힘들긴 했지만 이제 와서 돌아보면 정말 소중한 시간들이었어요. 아이가 점점 크면서 느끼는 행복은 말로 다 할 수가 없더라고요. 그리고 저를 애지중지 키우느라 고생했을 엄마한테 감사하다는 생각을 정말 많이 했어요.,,,False,,,BE22029061
기쁨,부모,그런 생각까지 했다니 우리 딸이 이제 정말 엄마가 되었구나. 아직도 시간이 흘러서 이런 대화를 나눌 수 있다는 게 믿기지 않고 너무 대견해. 이제 힘든 시기는 지나왔으니까 앞으로는 행복하게 잘 지낼 일만 남았네.,"격려,동조",,False,,,BE22029061
기쁨,자녀,그럼요. 남편도 제가 하는 일을 지지해주고 응원해줘서 더 기뻤어요. 책방에 놀러 오시면 제가 좋아하는 책들도 추천해드릴게요.,,,False,,,BE22029061
기쁨,부모,네가 추천해주는 책이라니 안 봐도 정말 재미있겠는걸. 벌써부터 기대가 된다.,동조,,False,,,BE22029061
기쁨,자녀,이러다가 책방을 차리는 건 아닌지 모르겠어요. 엄마랑 대화하고 나니 오늘도 큰 힘을 얻었어요.,,,False,,,BE22029061
기쁨,부모,기분이 좋아졌다니 다행이구나. 오늘 하루도 기분 좋게 마무리 하렴.,,,True,,,BE22029061
기쁨,자녀,"엄마, 이번 생일선물로 받은 거 자랑해도 될까요? 마음에 무척 드는 선물을 받아서 기뻐서요.",,,False,,,BE22029119
기쁨,부모,"무슨 선물이길래 엄마한테 뽐내고 싶은 정도일까? 뭐든지 자랑해 보렴, 궁금하네.",,,False,,,BE22029119
기쁨,자녀,남자친구가 탄생석 목걸이를 선물해 줬는데 너무 예뻐요. 바라보는 것만으로도 행복해져서 계속 웃게 돼요. 어쩌면 남자친구가 선물해 줘서 더 예뻐 보이는 걸 수도 있지만요.,,,False,,,BE22029119
기쁨,부모,"어머, 우리 딸한테 어느새 좋은 사람이 생겼나 보다. 이렇게 직접적으로 남자친구 이야기를 하는 건 처음인걸. 네가 무척 마음에 든 모양이야.",격려,,False,,,BE22029119
기쁨,자녀,"네, 제 무료한 일상을 특별하게 만들어준 사람이에요. 이 사람 때문에 하루하루가 생일처럼 기쁘고 행복하다는 생각도 들어요. 그런 사람이 준 선물이라 그런지 더 빛나고 아름다워 보이는 것 같더라고요.",,,False,,,BE22029119
기쁨,부모,우리 딸이 이렇게나 설레하고 기뻐하는 모습을 보니 엄마까지도 기쁘네. 그렇게 소중한 사람이 주는 선물이라면 당연히 더 기쁘게 느껴질 만도 해. 네가 왜 그렇게 자랑하고 싶어 했는지 알 것 같구나.,"격려,동조",,False,,,BE22029119
기쁨,자녀,이번 생일선물도 제가 사달라고 하지 않았는데 제 취향을 딱 맞췄더라고요. 이런 매력을 알아갈수록 남자친구에게 더 빠지게 되는 것 같아요. 언제나 제가 사랑받고 있다는 확신을 줘서 믿음직스럽고 행복해요.,,,False,,,BE22029119
기쁨,부모,네가 이렇게까지 표현하는 걸 보니 무척이나 좋은 사람인 것 같아 안도감이 드네. 그런 사람이라면 엄마는 있는 힘껏 응원해 주고 싶구나.,동조,,False,,,BE22029119
기쁨,자녀,"네, 그래서 조심스럽지만, 결혼까지 생각하고 있어요. 제가 너무 성급한 생각을 했을 수도 있지만 이번 선물을 받고 확신을 느꼈어요. 바라만 봐도 기쁨을 주는 사람인 것 같다고 느꼈거든요.",,,False,,,BE22029119
기쁨,부모,"결혼이란 신중해야 하지만 살면서 그만한 행복과 확신을 주는 사람을 만나기는 참 어려워. 너는 그 어려운 일을 해냈고, 엄마는 그 사람과의 인연을 더없이 축하하고 응원해 주고 싶어. 우리 딸이 좋은 사람이라 그만큼 좋은 사람이 네 곁에 나타난 것 같아.","격려,동조",,False,,,BE22029119
기쁨,자녀,그렇게 말해주셔서 정말 감사해요. 엄마한테 이런 말씀을 드리는 게 처음이라 조금은 걱정했었거든요. 그래서 엄마가 해주신 말씀이 제게 큰 힘이 돼요.,,,False,,,BE22029119
기쁨,부모,네가 남자친구에게 받은 선물을 자랑할 때부터 보통 사이는 아니다 싶었어. 언제 한 번 기회가 되면 엄마에게도 소개해 주렴.,,,False,,,BE22029119
기쁨,자녀,저야 너무 좋죠. 조만간 상의해서 자리를 만들어 볼게요. 소개해 드릴 걸 생각하니 갑자기 가슴이 빨리 뛰네요.,,,False,,,BE22029119
